[2022-12-21 22:11:27,752::train::INFO] Namespace(config='configs/train_ts_dv3_newedge_nolocal.yml', device='cuda', fn='zzin-retrain', logdir='./logs', name='zzin-retrain', pretrain='', project='TS-geom-retrain', resume_iter=None, tag='zzin-retrain')
[2022-12-21 22:11:27,752::train::INFO] {'model': {'type': 'diffusion', 'network': 'dualenc_ver3_newedge_nolocal', 'hidden_dim': 128, 'num_convs': 6, 'num_convs_local': 4, 'cutoff': 6.0, 'mlp_act': 'ReLU', 'beta_schedule': 'sigmoid', 'beta_start': 1e-07, 'beta_end': 0.002, 'num_diffusion_timesteps': 5000, 'edge_order': 3, 'edge_encoder': 'mlp', 'smooth_conv': True, 'TS': True, 'feat_dim': 25, 'edge_cat_act': 'swish', 'dropout': 0.1}, 'train': {'seed': 2022, 'batch_size': 200, 'val_freq': 1000, 'max_iters': 300000, 'max_grad_norm': 3000.0, 'anneal_power': 2.0, 'optimizer': {'type': 'adam', 'lr': 0.001, 'weight_decay': 0.0, 'beta1': 0.95, 'beta2': 0.999}, 'scheduler': {'type': 'plateau', 'factor': 0.8, 'patience': 10, 'min_lr': 2e-05}}, 'dataset': {'train': 'data/TS/b97d3/random_split2/train_data.pkl', 'val': 'data/TS/b97d3/random_split2/val_data.pkl', 'test': 'data/TS/b97d3/random_split2/test_data.pkl'}}
[2022-12-21 22:11:36,861::train::INFO] Loading datasets...
[2022-12-22 00:06:38,996::train::INFO] [Validate] Iter 80000 | Loss 39.221830 | Loss(Global) 39.221830 | Loss(Local) 0.000000
[2022-12-22 00:08:03,150::train::INFO] [Train] Iter 81000 | Loss 35.44 | Loss(Global) 35.44 | Loss(Local) 0.00 | Grad 347.30 | LR 0.000800
[2022-12-22 00:08:04,389::train::INFO] [Validate] Iter 81000 | Loss 40.252185 | Loss(Global) 40.252185 | Loss(Local) 0.000000
[2022-12-22 00:09:29,006::train::INFO] [Train] Iter 82000 | Loss 36.01 | Loss(Global) 36.01 | Loss(Local) 0.00 | Grad 397.94 | LR 0.000800
[2022-12-22 00:09:30,273::train::INFO] [Validate] Iter 82000 | Loss 39.383898 | Loss(Global) 39.383898 | Loss(Local) 0.000000
[2022-12-22 00:10:55,054::train::INFO] [Train] Iter 83000 | Loss 35.44 | Loss(Global) 35.44 | Loss(Local) 0.00 | Grad 384.94 | LR 0.000800
[2022-12-22 00:10:56,295::train::INFO] [Validate] Iter 83000 | Loss 39.932749 | Loss(Global) 39.932749 | Loss(Local) 0.000000
[2022-12-22 00:12:20,778::train::INFO] [Train] Iter 84000 | Loss 35.26 | Loss(Global) 35.26 | Loss(Local) 0.00 | Grad 345.81 | LR 0.000800
[2022-12-22 00:12:22,024::train::INFO] [Validate] Iter 84000 | Loss 39.490504 | Loss(Global) 39.490504 | Loss(Local) 0.000000
[2022-12-22 00:13:46,504::train::INFO] [Train] Iter 85000 | Loss 35.35 | Loss(Global) 35.35 | Loss(Local) 0.00 | Grad 379.23 | LR 0.000800
[2022-12-22 00:13:47,757::train::INFO] [Validate] Iter 85000 | Loss 39.776660 | Loss(Global) 39.776660 | Loss(Local) 0.000000
[2022-12-22 00:15:13,059::train::INFO] [Train] Iter 86000 | Loss 35.56 | Loss(Global) 35.56 | Loss(Local) 0.00 | Grad 385.42 | LR 0.000800
[2022-12-22 00:15:14,373::train::INFO] [Validate] Iter 86000 | Loss 38.554590 | Loss(Global) 38.554590 | Loss(Local) 0.000000
[2022-12-22 00:16:39,763::train::INFO] [Train] Iter 87000 | Loss 35.30 | Loss(Global) 35.30 | Loss(Local) 0.00 | Grad 381.32 | LR 0.000800
[2022-12-22 00:16:40,999::train::INFO] [Validate] Iter 87000 | Loss 41.127452 | Loss(Global) 41.127452 | Loss(Local) 0.000000
[2022-12-22 00:18:05,388::train::INFO] [Train] Iter 88000 | Loss 35.11 | Loss(Global) 35.11 | Loss(Local) 0.00 | Grad 380.62 | LR 0.000800
[2022-12-22 00:18:06,728::train::INFO] [Validate] Iter 88000 | Loss 38.979639 | Loss(Global) 38.979639 | Loss(Local) 0.000000
[2022-12-22 00:19:33,346::train::INFO] [Train] Iter 89000 | Loss 35.21 | Loss(Global) 35.21 | Loss(Local) 0.00 | Grad 351.75 | LR 0.000800
[2022-12-22 00:19:34,765::train::INFO] [Validate] Iter 89000 | Loss 40.730018 | Loss(Global) 40.730018 | Loss(Local) 0.000000
[2022-12-22 00:21:00,550::train::INFO] [Train] Iter 90000 | Loss 35.25 | Loss(Global) 35.25 | Loss(Local) 0.00 | Grad 372.67 | LR 0.000800
[2022-12-22 00:21:01,790::train::INFO] [Validate] Iter 90000 | Loss 39.776798 | Loss(Global) 39.776798 | Loss(Local) 0.000000
[2022-12-22 00:22:26,110::train::INFO] [Train] Iter 91000 | Loss 35.29 | Loss(Global) 35.29 | Loss(Local) 0.00 | Grad 406.03 | LR 0.000800
[2022-12-22 00:22:27,355::train::INFO] [Validate] Iter 91000 | Loss 40.114175 | Loss(Global) 40.114175 | Loss(Local) 0.000000
[2022-12-22 00:23:51,949::train::INFO] [Train] Iter 92000 | Loss 34.98 | Loss(Global) 34.98 | Loss(Local) 0.00 | Grad 396.37 | LR 0.000800
[2022-12-22 00:23:53,365::train::INFO] [Validate] Iter 92000 | Loss 41.229519 | Loss(Global) 41.229519 | Loss(Local) 0.000000
[2022-12-22 00:25:24,190::train::INFO] [Train] Iter 93000 | Loss 34.85 | Loss(Global) 34.85 | Loss(Local) 0.00 | Grad 379.38 | LR 0.000800
[2022-12-22 00:25:25,512::train::INFO] [Validate] Iter 93000 | Loss 39.672602 | Loss(Global) 39.672602 | Loss(Local) 0.000000
[2022-12-22 00:26:56,293::train::INFO] [Train] Iter 94000 | Loss 35.11 | Loss(Global) 35.11 | Loss(Local) 0.00 | Grad 406.64 | LR 0.000800
[2022-12-22 00:26:57,601::train::INFO] [Validate] Iter 94000 | Loss 39.518480 | Loss(Global) 39.518480 | Loss(Local) 0.000000
[2022-12-22 00:28:26,292::train::INFO] [Train] Iter 95000 | Loss 35.14 | Loss(Global) 35.14 | Loss(Local) 0.00 | Grad 375.40 | LR 0.000800
[2022-12-22 00:28:27,534::train::INFO] [Validate] Iter 95000 | Loss 41.508156 | Loss(Global) 41.508156 | Loss(Local) 0.000000
[2022-12-22 00:29:52,263::train::INFO] [Train] Iter 96000 | Loss 34.61 | Loss(Global) 34.61 | Loss(Local) 0.00 | Grad 354.03 | LR 0.000800
[2022-12-22 00:29:53,582::train::INFO] [Validate] Iter 96000 | Loss 38.815094 | Loss(Global) 38.815094 | Loss(Local) 0.000000
[2022-12-22 00:31:17,842::train::INFO] [Train] Iter 97000 | Loss 34.83 | Loss(Global) 34.83 | Loss(Local) 0.00 | Grad 381.63 | LR 0.000800
[2022-12-22 00:31:19,075::train::INFO] [Validate] Iter 97000 | Loss 38.611907 | Loss(Global) 38.611907 | Loss(Local) 0.000000
[2022-12-22 00:32:43,381::train::INFO] [Train] Iter 98000 | Loss 33.97 | Loss(Global) 33.97 | Loss(Local) 0.00 | Grad 372.19 | LR 0.000640
[2022-12-22 00:32:44,722::train::INFO] [Validate] Iter 98000 | Loss 39.697962 | Loss(Global) 39.697962 | Loss(Local) 0.000000
[2022-12-22 00:34:09,223::train::INFO] [Train] Iter 99000 | Loss 33.73 | Loss(Global) 33.73 | Loss(Local) 0.00 | Grad 387.43 | LR 0.000640
[2022-12-22 00:34:10,547::train::INFO] [Validate] Iter 99000 | Loss 39.020280 | Loss(Global) 39.020280 | Loss(Local) 0.000000
[2022-12-22 00:35:34,591::train::INFO] [Train] Iter 100000 | Loss 33.79 | Loss(Global) 33.79 | Loss(Local) 0.00 | Grad 382.40 | LR 0.000640
[2022-12-22 00:35:35,829::train::INFO] [Validate] Iter 100000 | Loss 42.021222 | Loss(Global) 42.021222 | Loss(Local) 0.000000
[2022-12-22 00:36:59,994::train::INFO] [Train] Iter 101000 | Loss 33.68 | Loss(Global) 33.68 | Loss(Local) 0.00 | Grad 375.46 | LR 0.000640
[2022-12-22 00:37:01,234::train::INFO] [Validate] Iter 101000 | Loss 38.621541 | Loss(Global) 38.621541 | Loss(Local) 0.000000
[2022-12-22 00:38:25,059::train::INFO] [Train] Iter 102000 | Loss 33.36 | Loss(Global) 33.36 | Loss(Local) 0.00 | Grad 349.59 | LR 0.000640
[2022-12-22 00:38:26,284::train::INFO] [Validate] Iter 102000 | Loss 39.114994 | Loss(Global) 39.114994 | Loss(Local) 0.000000
[2022-12-22 00:39:50,367::train::INFO] [Train] Iter 103000 | Loss 33.45 | Loss(Global) 33.45 | Loss(Local) 0.00 | Grad 361.85 | LR 0.000640
[2022-12-22 00:39:51,612::train::INFO] [Validate] Iter 103000 | Loss 40.716902 | Loss(Global) 40.716902 | Loss(Local) 0.000000
[2022-12-22 00:41:15,958::train::INFO] [Train] Iter 104000 | Loss 33.33 | Loss(Global) 33.33 | Loss(Local) 0.00 | Grad 358.29 | LR 0.000640
[2022-12-22 00:41:17,214::train::INFO] [Validate] Iter 104000 | Loss 39.772451 | Loss(Global) 39.772451 | Loss(Local) 0.000000
[2022-12-22 00:42:41,524::train::INFO] [Train] Iter 105000 | Loss 33.38 | Loss(Global) 33.38 | Loss(Local) 0.00 | Grad 355.65 | LR 0.000640
[2022-12-22 00:42:42,760::train::INFO] [Validate] Iter 105000 | Loss 38.379757 | Loss(Global) 38.379757 | Loss(Local) 0.000000
[2022-12-22 00:44:07,172::train::INFO] [Train] Iter 106000 | Loss 33.24 | Loss(Global) 33.24 | Loss(Local) 0.00 | Grad 374.61 | LR 0.000640
[2022-12-22 00:44:08,424::train::INFO] [Validate] Iter 106000 | Loss 40.123838 | Loss(Global) 40.123838 | Loss(Local) 0.000000
[2022-12-22 00:45:32,623::train::INFO] [Train] Iter 107000 | Loss 33.29 | Loss(Global) 33.29 | Loss(Local) 0.00 | Grad 367.71 | LR 0.000640
[2022-12-22 00:45:33,948::train::INFO] [Validate] Iter 107000 | Loss 40.433346 | Loss(Global) 40.433346 | Loss(Local) 0.000000
[2022-12-22 00:46:57,975::train::INFO] [Train] Iter 108000 | Loss 33.01 | Loss(Global) 33.01 | Loss(Local) 0.00 | Grad 350.14 | LR 0.000640
[2022-12-22 00:46:59,207::train::INFO] [Validate] Iter 108000 | Loss 39.629633 | Loss(Global) 39.629633 | Loss(Local) 0.000000
[2022-12-22 00:48:23,158::train::INFO] [Train] Iter 109000 | Loss 33.26 | Loss(Global) 33.26 | Loss(Local) 0.00 | Grad 366.28 | LR 0.000640
[2022-12-22 00:48:24,571::train::INFO] [Validate] Iter 109000 | Loss 39.560798 | Loss(Global) 39.560798 | Loss(Local) 0.000000
[2022-12-22 00:49:49,826::train::INFO] [Train] Iter 110000 | Loss 33.28 | Loss(Global) 33.28 | Loss(Local) 0.00 | Grad 378.54 | LR 0.000640
[2022-12-22 00:49:51,125::train::INFO] [Validate] Iter 110000 | Loss 39.810234 | Loss(Global) 39.810234 | Loss(Local) 0.000000
[2022-12-22 00:51:16,946::train::INFO] [Train] Iter 111000 | Loss 33.09 | Loss(Global) 33.09 | Loss(Local) 0.00 | Grad 354.00 | LR 0.000640
[2022-12-22 00:51:18,177::train::INFO] [Validate] Iter 111000 | Loss 38.277253 | Loss(Global) 38.277253 | Loss(Local) 0.000000
[2022-12-22 00:52:42,795::train::INFO] [Train] Iter 112000 | Loss 33.30 | Loss(Global) 33.30 | Loss(Local) 0.00 | Grad 369.94 | LR 0.000640
[2022-12-22 00:52:44,045::train::INFO] [Validate] Iter 112000 | Loss 40.180277 | Loss(Global) 40.180277 | Loss(Local) 0.000000
[2022-12-22 00:54:08,442::train::INFO] [Train] Iter 113000 | Loss 33.05 | Loss(Global) 33.05 | Loss(Local) 0.00 | Grad 374.45 | LR 0.000640
[2022-12-22 00:54:09,689::train::INFO] [Validate] Iter 113000 | Loss 39.245131 | Loss(Global) 39.245131 | Loss(Local) 0.000000
[2022-12-22 00:55:34,943::train::INFO] [Train] Iter 114000 | Loss 32.85 | Loss(Global) 32.85 | Loss(Local) 0.00 | Grad 345.11 | LR 0.000640
[2022-12-22 00:55:36,210::train::INFO] [Validate] Iter 114000 | Loss 40.537950 | Loss(Global) 40.537950 | Loss(Local) 0.000000
[2022-12-22 00:57:02,428::train::INFO] [Train] Iter 115000 | Loss 32.95 | Loss(Global) 32.95 | Loss(Local) 0.00 | Grad 358.09 | LR 0.000640
[2022-12-22 00:57:03,783::train::INFO] [Validate] Iter 115000 | Loss 40.778800 | Loss(Global) 40.778800 | Loss(Local) 0.000000
[2022-12-22 00:58:29,259::train::INFO] [Train] Iter 116000 | Loss 33.18 | Loss(Global) 33.18 | Loss(Local) 0.00 | Grad 374.95 | LR 0.000640
[2022-12-22 00:58:30,542::train::INFO] [Validate] Iter 116000 | Loss 41.174005 | Loss(Global) 41.174005 | Loss(Local) 0.000000
[2022-12-22 00:59:54,983::train::INFO] [Train] Iter 117000 | Loss 33.10 | Loss(Global) 33.10 | Loss(Local) 0.00 | Grad 405.32 | LR 0.000640
[2022-12-22 00:59:56,207::train::INFO] [Validate] Iter 117000 | Loss 40.999658 | Loss(Global) 40.999658 | Loss(Local) 0.000000
[2022-12-22 01:01:20,430::train::INFO] [Train] Iter 118000 | Loss 32.95 | Loss(Global) 32.95 | Loss(Local) 0.00 | Grad 372.59 | LR 0.000640
[2022-12-22 01:01:21,665::train::INFO] [Validate] Iter 118000 | Loss 41.255465 | Loss(Global) 41.255465 | Loss(Local) 0.000000
[2022-12-22 01:02:45,808::train::INFO] [Train] Iter 119000 | Loss 33.02 | Loss(Global) 33.02 | Loss(Local) 0.00 | Grad 382.73 | LR 0.000640
[2022-12-22 01:02:47,037::train::INFO] [Validate] Iter 119000 | Loss 39.128398 | Loss(Global) 39.128398 | Loss(Local) 0.000000
[2022-12-22 01:04:11,179::train::INFO] [Train] Iter 120000 | Loss 32.97 | Loss(Global) 32.97 | Loss(Local) 0.00 | Grad 384.96 | LR 0.000640
[2022-12-22 01:04:12,415::train::INFO] [Validate] Iter 120000 | Loss 39.355823 | Loss(Global) 39.355823 | Loss(Local) 0.000000
[2022-12-22 01:05:39,170::train::INFO] [Train] Iter 121000 | Loss 33.04 | Loss(Global) 33.04 | Loss(Local) 0.00 | Grad 388.55 | LR 0.000640
[2022-12-22 01:05:40,440::train::INFO] [Validate] Iter 121000 | Loss 40.195972 | Loss(Global) 40.195972 | Loss(Local) 0.000000
[2022-12-22 01:07:05,307::train::INFO] [Train] Iter 122000 | Loss 32.82 | Loss(Global) 32.82 | Loss(Local) 0.00 | Grad 360.36 | LR 0.000640
[2022-12-22 01:07:06,557::train::INFO] [Validate] Iter 122000 | Loss 38.547655 | Loss(Global) 38.547655 | Loss(Local) 0.000000
[2022-12-22 01:08:30,608::train::INFO] [Train] Iter 123000 | Loss 31.97 | Loss(Global) 31.97 | Loss(Local) 0.00 | Grad 327.34 | LR 0.000512
[2022-12-22 01:08:31,857::train::INFO] [Validate] Iter 123000 | Loss 37.281983 | Loss(Global) 37.281983 | Loss(Local) 0.000000
[2022-12-22 01:09:56,302::train::INFO] [Train] Iter 124000 | Loss 31.80 | Loss(Global) 31.80 | Loss(Local) 0.00 | Grad 354.38 | LR 0.000512
[2022-12-22 01:09:57,546::train::INFO] [Validate] Iter 124000 | Loss 39.289653 | Loss(Global) 39.289653 | Loss(Local) 0.000000
[2022-12-22 01:11:22,722::train::INFO] [Train] Iter 125000 | Loss 31.84 | Loss(Global) 31.84 | Loss(Local) 0.00 | Grad 351.83 | LR 0.000512
[2022-12-22 01:11:24,110::train::INFO] [Validate] Iter 125000 | Loss 38.255716 | Loss(Global) 38.255716 | Loss(Local) 0.000000
[2022-12-22 01:12:48,766::train::INFO] [Train] Iter 126000 | Loss 31.67 | Loss(Global) 31.67 | Loss(Local) 0.00 | Grad 359.71 | LR 0.000512
[2022-12-22 01:12:50,040::train::INFO] [Validate] Iter 126000 | Loss 41.205653 | Loss(Global) 41.205653 | Loss(Local) 0.000000
[2022-12-22 01:14:13,894::train::INFO] [Train] Iter 127000 | Loss 31.61 | Loss(Global) 31.61 | Loss(Local) 0.00 | Grad 370.50 | LR 0.000512
[2022-12-22 01:14:15,129::train::INFO] [Validate] Iter 127000 | Loss 41.387515 | Loss(Global) 41.387515 | Loss(Local) 0.000000
[2022-12-22 01:15:38,724::train::INFO] [Train] Iter 128000 | Loss 31.64 | Loss(Global) 31.64 | Loss(Local) 0.00 | Grad 343.26 | LR 0.000512
[2022-12-22 01:15:39,969::train::INFO] [Validate] Iter 128000 | Loss 38.472172 | Loss(Global) 38.472172 | Loss(Local) 0.000000
[2022-12-22 01:17:03,670::train::INFO] [Train] Iter 129000 | Loss 31.54 | Loss(Global) 31.54 | Loss(Local) 0.00 | Grad 344.12 | LR 0.000512
[2022-12-22 01:17:04,908::train::INFO] [Validate] Iter 129000 | Loss 38.104238 | Loss(Global) 38.104238 | Loss(Local) 0.000000
[2022-12-22 01:18:28,488::train::INFO] [Train] Iter 130000 | Loss 31.77 | Loss(Global) 31.77 | Loss(Local) 0.00 | Grad 387.24 | LR 0.000512
[2022-12-22 01:18:29,722::train::INFO] [Validate] Iter 130000 | Loss 39.198546 | Loss(Global) 39.198546 | Loss(Local) 0.000000
[2022-12-22 01:19:53,505::train::INFO] [Train] Iter 131000 | Loss 31.73 | Loss(Global) 31.73 | Loss(Local) 0.00 | Grad 372.75 | LR 0.000512
[2022-12-22 01:19:54,747::train::INFO] [Validate] Iter 131000 | Loss 38.649252 | Loss(Global) 38.649252 | Loss(Local) 0.000000
[2022-12-22 01:21:18,412::train::INFO] [Train] Iter 132000 | Loss 31.63 | Loss(Global) 31.63 | Loss(Local) 0.00 | Grad 360.60 | LR 0.000512
[2022-12-22 01:21:19,653::train::INFO] [Validate] Iter 132000 | Loss 38.322716 | Loss(Global) 38.322716 | Loss(Local) 0.000000
[2022-12-22 01:22:43,446::train::INFO] [Train] Iter 133000 | Loss 31.19 | Loss(Global) 31.19 | Loss(Local) 0.00 | Grad 342.81 | LR 0.000512
[2022-12-22 01:22:44,681::train::INFO] [Validate] Iter 133000 | Loss 36.986573 | Loss(Global) 36.986573 | Loss(Local) 0.000000
[2022-12-22 01:24:08,820::train::INFO] [Train] Iter 134000 | Loss 31.42 | Loss(Global) 31.42 | Loss(Local) 0.00 | Grad 363.14 | LR 0.000512
[2022-12-22 01:24:10,152::train::INFO] [Validate] Iter 134000 | Loss 40.257576 | Loss(Global) 40.257576 | Loss(Local) 0.000000
[2022-12-22 01:25:33,779::train::INFO] [Train] Iter 135000 | Loss 31.63 | Loss(Global) 31.63 | Loss(Local) 0.00 | Grad 394.66 | LR 0.000512
[2022-12-22 01:25:35,017::train::INFO] [Validate] Iter 135000 | Loss 38.922989 | Loss(Global) 38.922989 | Loss(Local) 0.000000
[2022-12-22 01:26:59,278::train::INFO] [Train] Iter 136000 | Loss 31.35 | Loss(Global) 31.35 | Loss(Local) 0.00 | Grad 348.94 | LR 0.000512
[2022-12-22 01:27:00,513::train::INFO] [Validate] Iter 136000 | Loss 39.386621 | Loss(Global) 39.386621 | Loss(Local) 0.000000
[2022-12-22 01:28:25,209::train::INFO] [Train] Iter 137000 | Loss 31.50 | Loss(Global) 31.50 | Loss(Local) 0.00 | Grad 369.18 | LR 0.000512
[2022-12-22 01:28:26,561::train::INFO] [Validate] Iter 137000 | Loss 41.434043 | Loss(Global) 41.434043 | Loss(Local) 0.000000
[2022-12-22 01:29:53,100::train::INFO] [Train] Iter 138000 | Loss 31.39 | Loss(Global) 31.39 | Loss(Local) 0.00 | Grad 356.62 | LR 0.000512
[2022-12-22 01:29:54,377::train::INFO] [Validate] Iter 138000 | Loss 39.646437 | Loss(Global) 39.646437 | Loss(Local) 0.000000
[2022-12-22 01:31:18,451::train::INFO] [Train] Iter 139000 | Loss 31.50 | Loss(Global) 31.50 | Loss(Local) 0.00 | Grad 367.88 | LR 0.000512
[2022-12-22 01:31:19,695::train::INFO] [Validate] Iter 139000 | Loss 40.060343 | Loss(Global) 40.060343 | Loss(Local) 0.000000
[2022-12-22 01:32:43,449::train::INFO] [Train] Iter 140000 | Loss 31.46 | Loss(Global) 31.46 | Loss(Local) 0.00 | Grad 367.00 | LR 0.000512
[2022-12-22 01:32:44,695::train::INFO] [Validate] Iter 140000 | Loss 41.237270 | Loss(Global) 41.237270 | Loss(Local) 0.000000
[2022-12-22 01:34:08,554::train::INFO] [Train] Iter 141000 | Loss 31.04 | Loss(Global) 31.04 | Loss(Local) 0.00 | Grad 345.48 | LR 0.000512
[2022-12-22 01:34:09,794::train::INFO] [Validate] Iter 141000 | Loss 39.104962 | Loss(Global) 39.104962 | Loss(Local) 0.000000
[2022-12-22 01:35:33,566::train::INFO] [Train] Iter 142000 | Loss 31.42 | Loss(Global) 31.42 | Loss(Local) 0.00 | Grad 359.66 | LR 0.000512
[2022-12-22 01:35:34,812::train::INFO] [Validate] Iter 142000 | Loss 41.836278 | Loss(Global) 41.836278 | Loss(Local) 0.000000
[2022-12-22 01:36:59,577::train::INFO] [Train] Iter 143000 | Loss 31.24 | Loss(Global) 31.24 | Loss(Local) 0.00 | Grad 350.53 | LR 0.000512
[2022-12-22 01:37:00,981::train::INFO] [Validate] Iter 143000 | Loss 40.518857 | Loss(Global) 40.518857 | Loss(Local) 0.000000
[2022-12-22 01:38:25,975::train::INFO] [Train] Iter 144000 | Loss 31.38 | Loss(Global) 31.38 | Loss(Local) 0.00 | Grad 373.66 | LR 0.000512
[2022-12-22 01:38:27,279::train::INFO] [Validate] Iter 144000 | Loss 40.269921 | Loss(Global) 40.269921 | Loss(Local) 0.000000
[2022-12-22 01:39:53,410::train::INFO] [Train] Iter 145000 | Loss 30.44 | Loss(Global) 30.44 | Loss(Local) 0.00 | Grad 337.61 | LR 0.000410
[2022-12-22 01:39:54,664::train::INFO] [Validate] Iter 145000 | Loss 38.412005 | Loss(Global) 38.412005 | Loss(Local) 0.000000
[2022-12-22 01:41:18,769::train::INFO] [Train] Iter 146000 | Loss 30.60 | Loss(Global) 30.60 | Loss(Local) 0.00 | Grad 365.72 | LR 0.000410
[2022-12-22 01:41:19,995::train::INFO] [Validate] Iter 146000 | Loss 39.461854 | Loss(Global) 39.461854 | Loss(Local) 0.000000
[2022-12-22 01:42:43,668::train::INFO] [Train] Iter 147000 | Loss 30.34 | Loss(Global) 30.34 | Loss(Local) 0.00 | Grad 328.19 | LR 0.000410
[2022-12-22 01:42:44,900::train::INFO] [Validate] Iter 147000 | Loss 39.476630 | Loss(Global) 39.476630 | Loss(Local) 0.000000
[2022-12-22 01:44:08,802::train::INFO] [Train] Iter 148000 | Loss 30.37 | Loss(Global) 30.37 | Loss(Local) 0.00 | Grad 358.81 | LR 0.000410
[2022-12-22 01:44:10,033::train::INFO] [Validate] Iter 148000 | Loss 39.473224 | Loss(Global) 39.473224 | Loss(Local) 0.000000
[2022-12-22 01:45:33,715::train::INFO] [Train] Iter 149000 | Loss 30.46 | Loss(Global) 30.46 | Loss(Local) 0.00 | Grad 376.82 | LR 0.000410
[2022-12-22 01:45:35,048::train::INFO] [Validate] Iter 149000 | Loss 38.667711 | Loss(Global) 38.667711 | Loss(Local) 0.000000
[2022-12-22 01:46:59,787::train::INFO] [Train] Iter 150000 | Loss 30.41 | Loss(Global) 30.41 | Loss(Local) 0.00 | Grad 346.23 | LR 0.000410
[2022-12-22 01:47:01,041::train::INFO] [Validate] Iter 150000 | Loss 41.354373 | Loss(Global) 41.354373 | Loss(Local) 0.000000
[2022-12-22 01:48:25,113::train::INFO] [Train] Iter 151000 | Loss 30.39 | Loss(Global) 30.39 | Loss(Local) 0.00 | Grad 346.74 | LR 0.000410
[2022-12-22 01:48:26,432::train::INFO] [Validate] Iter 151000 | Loss 38.349491 | Loss(Global) 38.349491 | Loss(Local) 0.000000
[2022-12-22 01:49:52,400::train::INFO] [Train] Iter 152000 | Loss 30.18 | Loss(Global) 30.18 | Loss(Local) 0.00 | Grad 309.36 | LR 0.000410
[2022-12-22 01:49:53,647::train::INFO] [Validate] Iter 152000 | Loss 39.063186 | Loss(Global) 39.063186 | Loss(Local) 0.000000
[2022-12-22 01:51:17,682::train::INFO] [Train] Iter 153000 | Loss 30.39 | Loss(Global) 30.39 | Loss(Local) 0.00 | Grad 353.06 | LR 0.000410
[2022-12-22 01:51:18,906::train::INFO] [Validate] Iter 153000 | Loss 40.400888 | Loss(Global) 40.400888 | Loss(Local) 0.000000
[2022-12-22 01:52:42,573::train::INFO] [Train] Iter 154000 | Loss 30.11 | Loss(Global) 30.11 | Loss(Local) 0.00 | Grad 347.22 | LR 0.000410
[2022-12-22 01:52:43,784::train::INFO] [Validate] Iter 154000 | Loss 38.191311 | Loss(Global) 38.191311 | Loss(Local) 0.000000
[2022-12-22 01:54:07,294::train::INFO] [Train] Iter 155000 | Loss 30.29 | Loss(Global) 30.29 | Loss(Local) 0.00 | Grad 360.35 | LR 0.000410
[2022-12-22 01:54:08,599::train::INFO] [Validate] Iter 155000 | Loss 39.554069 | Loss(Global) 39.554069 | Loss(Local) 0.000000
[2022-12-22 01:55:33,527::train::INFO] [Train] Iter 156000 | Loss 29.70 | Loss(Global) 29.70 | Loss(Local) 0.00 | Grad 335.56 | LR 0.000328
[2022-12-22 01:55:34,846::train::INFO] [Validate] Iter 156000 | Loss 38.137667 | Loss(Global) 38.137667 | Loss(Local) 0.000000
[2022-12-22 01:57:01,695::train::INFO] [Train] Iter 157000 | Loss 29.37 | Loss(Global) 29.37 | Loss(Local) 0.00 | Grad 316.36 | LR 0.000328
[2022-12-22 01:57:03,050::train::INFO] [Validate] Iter 157000 | Loss 40.407914 | Loss(Global) 40.407914 | Loss(Local) 0.000000
[2022-12-22 01:58:28,925::train::INFO] [Train] Iter 158000 | Loss 29.43 | Loss(Global) 29.43 | Loss(Local) 0.00 | Grad 322.48 | LR 0.000328
[2022-12-22 01:58:30,185::train::INFO] [Validate] Iter 158000 | Loss 39.571303 | Loss(Global) 39.571303 | Loss(Local) 0.000000
[2022-12-22 01:59:54,487::train::INFO] [Train] Iter 159000 | Loss 29.47 | Loss(Global) 29.47 | Loss(Local) 0.00 | Grad 341.94 | LR 0.000328
[2022-12-22 01:59:55,742::train::INFO] [Validate] Iter 159000 | Loss 39.411210 | Loss(Global) 39.411210 | Loss(Local) 0.000000
[2022-12-22 02:01:19,754::train::INFO] [Train] Iter 160000 | Loss 29.52 | Loss(Global) 29.52 | Loss(Local) 0.00 | Grad 347.41 | LR 0.000328
[2022-12-22 02:01:20,997::train::INFO] [Validate] Iter 160000 | Loss 38.626247 | Loss(Global) 38.626247 | Loss(Local) 0.000000
[2022-12-22 02:02:44,867::train::INFO] [Train] Iter 161000 | Loss 29.36 | Loss(Global) 29.36 | Loss(Local) 0.00 | Grad 338.68 | LR 0.000328
[2022-12-22 02:02:46,100::train::INFO] [Validate] Iter 161000 | Loss 40.607607 | Loss(Global) 40.607607 | Loss(Local) 0.000000
[2022-12-22 02:04:10,016::train::INFO] [Train] Iter 162000 | Loss 29.22 | Loss(Global) 29.22 | Loss(Local) 0.00 | Grad 346.02 | LR 0.000328
[2022-12-22 02:04:11,439::train::INFO] [Validate] Iter 162000 | Loss 40.617604 | Loss(Global) 40.617604 | Loss(Local) 0.000000
[2022-12-22 02:05:42,290::train::INFO] [Train] Iter 163000 | Loss 29.44 | Loss(Global) 29.44 | Loss(Local) 0.00 | Grad 334.45 | LR 0.000328
[2022-12-22 02:05:43,599::train::INFO] [Validate] Iter 163000 | Loss 38.734533 | Loss(Global) 38.734533 | Loss(Local) 0.000000
[2022-12-22 02:07:14,212::train::INFO] [Train] Iter 164000 | Loss 29.35 | Loss(Global) 29.35 | Loss(Local) 0.00 | Grad 336.71 | LR 0.000328
