[2022-11-01 04:40:01,020::train::INFO] Namespace(config='configs/exp7/ts_dv3_newedge_nolocal.yml', device='cuda', fn='_', logdir='./logs', name='dv3_newedge_nolocal', pretrain='', project='TS-geom-exp7', resume_iter=None, tag='dv3_newedge_nolocal')
[2022-11-01 04:40:01,020::train::INFO] {'model': {'type': 'diffusion', 'network': 'dualenc_ver3_newedge_nolocal', 'hidden_dim': 128, 'num_convs': 6, 'num_convs_local': 4, 'cutoff': 6.0, 'mlp_act': 'ReLU', 'beta_schedule': 'sigmoid', 'beta_start': 1e-07, 'beta_end': 0.002, 'num_diffusion_timesteps': 5000, 'edge_order': 3, 'edge_encoder': 'mlp', 'smooth_conv': True, 'TS': True, 'feat_dim': 25, 'edge_cat_act': 'swish', 'dropout': 0.1}, 'train': {'seed': 2022, 'batch_size': 200, 'val_freq': 1000, 'max_iters': 300000, 'max_grad_norm': 3000.0, 'anneal_power': 2.0, 'optimizer': {'type': 'adam', 'lr': 0.001, 'weight_decay': 0.0, 'beta1': 0.95, 'beta2': 0.999}, 'scheduler': {'type': 'plateau', 'factor': 0.8, 'patience': 10, 'min_lr': 2e-05}}, 'dataset': {'train': 'data/TS/b97d3/train_data.pkl', 'val': 'data/TS/b97d3/val_data.pkl', 'test': 'data/TS/b97d3/test_data.pkl'}}
[2022-11-01 04:40:07,372::train::INFO] Loading datasets...
[2022-11-01 06:37:25,815::train::INFO] [Validate] Iter 80000 | Loss 36.064351 | Loss(Global) 36.064351 | Loss(Local) 0.000000
[2022-11-01 06:38:53,332::train::INFO] [Train] Iter 81000 | Loss 35.82 | Loss(Global) 35.82 | Loss(Local) 0.00 | Grad 383.77 | LR 0.000800
[2022-11-01 06:38:54,579::train::INFO] [Validate] Iter 81000 | Loss 36.711369 | Loss(Global) 36.711369 | Loss(Local) 0.000000
[2022-11-01 06:40:21,115::train::INFO] [Train] Iter 82000 | Loss 35.72 | Loss(Global) 35.72 | Loss(Local) 0.00 | Grad 366.51 | LR 0.000800
[2022-11-01 06:40:22,348::train::INFO] [Validate] Iter 82000 | Loss 35.711482 | Loss(Global) 35.711482 | Loss(Local) 0.000000
[2022-11-01 06:41:47,997::train::INFO] [Train] Iter 83000 | Loss 36.17 | Loss(Global) 36.17 | Loss(Local) 0.00 | Grad 409.14 | LR 0.000800
[2022-11-01 06:41:49,241::train::INFO] [Validate] Iter 83000 | Loss 38.269023 | Loss(Global) 38.269023 | Loss(Local) 0.000000
[2022-11-01 06:43:14,763::train::INFO] [Train] Iter 84000 | Loss 35.52 | Loss(Global) 35.52 | Loss(Local) 0.00 | Grad 378.10 | LR 0.000800
[2022-11-01 06:43:16,087::train::INFO] [Validate] Iter 84000 | Loss 38.172090 | Loss(Global) 38.172090 | Loss(Local) 0.000000
[2022-11-01 06:44:42,914::train::INFO] [Train] Iter 85000 | Loss 35.87 | Loss(Global) 35.87 | Loss(Local) 0.00 | Grad 397.42 | LR 0.000800
[2022-11-01 06:44:44,153::train::INFO] [Validate] Iter 85000 | Loss 37.684343 | Loss(Global) 37.684343 | Loss(Local) 0.000000
[2022-11-01 06:46:11,113::train::INFO] [Train] Iter 86000 | Loss 35.90 | Loss(Global) 35.90 | Loss(Local) 0.00 | Grad 430.72 | LR 0.000800
[2022-11-01 06:46:12,353::train::INFO] [Validate] Iter 86000 | Loss 35.945277 | Loss(Global) 35.945277 | Loss(Local) 0.000000
[2022-11-01 06:47:38,793::train::INFO] [Train] Iter 87000 | Loss 35.38 | Loss(Global) 35.38 | Loss(Local) 0.00 | Grad 367.20 | LR 0.000800
[2022-11-01 06:47:40,037::train::INFO] [Validate] Iter 87000 | Loss 35.801996 | Loss(Global) 35.801996 | Loss(Local) 0.000000
[2022-11-01 06:49:10,661::train::INFO] [Train] Iter 88000 | Loss 35.36 | Loss(Global) 35.36 | Loss(Local) 0.00 | Grad 348.44 | LR 0.000800
[2022-11-01 06:49:11,987::train::INFO] [Validate] Iter 88000 | Loss 36.026399 | Loss(Global) 36.026399 | Loss(Local) 0.000000
[2022-11-01 06:50:37,986::train::INFO] [Train] Iter 89000 | Loss 35.65 | Loss(Global) 35.65 | Loss(Local) 0.00 | Grad 406.92 | LR 0.000800
[2022-11-01 06:50:39,240::train::INFO] [Validate] Iter 89000 | Loss 38.000857 | Loss(Global) 38.000857 | Loss(Local) 0.000000
[2022-11-01 06:52:05,930::train::INFO] [Train] Iter 90000 | Loss 35.77 | Loss(Global) 35.77 | Loss(Local) 0.00 | Grad 394.56 | LR 0.000800
[2022-11-01 06:52:07,165::train::INFO] [Validate] Iter 90000 | Loss 37.109032 | Loss(Global) 37.109032 | Loss(Local) 0.000000
[2022-11-01 06:53:32,946::train::INFO] [Train] Iter 91000 | Loss 35.55 | Loss(Global) 35.55 | Loss(Local) 0.00 | Grad 408.45 | LR 0.000800
[2022-11-01 06:53:34,211::train::INFO] [Validate] Iter 91000 | Loss 36.528185 | Loss(Global) 36.528185 | Loss(Local) 0.000000
[2022-11-01 06:55:00,534::train::INFO] [Train] Iter 92000 | Loss 35.42 | Loss(Global) 35.42 | Loss(Local) 0.00 | Grad 405.02 | LR 0.000800
[2022-11-01 06:55:01,931::train::INFO] [Validate] Iter 92000 | Loss 38.784536 | Loss(Global) 38.784536 | Loss(Local) 0.000000
[2022-11-01 06:56:28,693::train::INFO] [Train] Iter 93000 | Loss 35.34 | Loss(Global) 35.34 | Loss(Local) 0.00 | Grad 374.95 | LR 0.000800
[2022-11-01 06:56:29,934::train::INFO] [Validate] Iter 93000 | Loss 36.195144 | Loss(Global) 36.195144 | Loss(Local) 0.000000
[2022-11-01 06:57:55,912::train::INFO] [Train] Iter 94000 | Loss 34.31 | Loss(Global) 34.31 | Loss(Local) 0.00 | Grad 373.77 | LR 0.000640
[2022-11-01 06:57:57,149::train::INFO] [Validate] Iter 94000 | Loss 35.866310 | Loss(Global) 35.866310 | Loss(Local) 0.000000
[2022-11-01 06:59:23,640::train::INFO] [Train] Iter 95000 | Loss 34.14 | Loss(Global) 34.14 | Loss(Local) 0.00 | Grad 361.97 | LR 0.000640
[2022-11-01 06:59:24,973::train::INFO] [Validate] Iter 95000 | Loss 36.623380 | Loss(Global) 36.623380 | Loss(Local) 0.000000
[2022-11-01 07:00:51,573::train::INFO] [Train] Iter 96000 | Loss 34.32 | Loss(Global) 34.32 | Loss(Local) 0.00 | Grad 389.41 | LR 0.000640
[2022-11-01 07:00:52,828::train::INFO] [Validate] Iter 96000 | Loss 36.054497 | Loss(Global) 36.054497 | Loss(Local) 0.000000
[2022-11-01 07:02:18,899::train::INFO] [Train] Iter 97000 | Loss 33.87 | Loss(Global) 33.87 | Loss(Local) 0.00 | Grad 347.97 | LR 0.000640
[2022-11-01 07:02:20,142::train::INFO] [Validate] Iter 97000 | Loss 34.302623 | Loss(Global) 34.302623 | Loss(Local) 0.000000
[2022-11-01 07:03:46,254::train::INFO] [Train] Iter 98000 | Loss 34.18 | Loss(Global) 34.18 | Loss(Local) 0.00 | Grad 374.70 | LR 0.000640
[2022-11-01 07:03:47,498::train::INFO] [Validate] Iter 98000 | Loss 36.222269 | Loss(Global) 36.222269 | Loss(Local) 0.000000
[2022-11-01 07:05:13,729::train::INFO] [Train] Iter 99000 | Loss 34.32 | Loss(Global) 34.32 | Loss(Local) 0.00 | Grad 406.30 | LR 0.000640
[2022-11-01 07:05:14,977::train::INFO] [Validate] Iter 99000 | Loss 35.468205 | Loss(Global) 35.468205 | Loss(Local) 0.000000
[2022-11-01 07:06:41,442::train::INFO] [Train] Iter 100000 | Loss 34.03 | Loss(Global) 34.03 | Loss(Local) 0.00 | Grad 370.68 | LR 0.000640
[2022-11-01 07:06:42,683::train::INFO] [Validate] Iter 100000 | Loss 37.048148 | Loss(Global) 37.048148 | Loss(Local) 0.000000
[2022-11-01 07:08:10,393::train::INFO] [Train] Iter 101000 | Loss 33.76 | Loss(Global) 33.76 | Loss(Local) 0.00 | Grad 347.33 | LR 0.000640
[2022-11-01 07:08:11,655::train::INFO] [Validate] Iter 101000 | Loss 34.594953 | Loss(Global) 34.594953 | Loss(Local) 0.000000
[2022-11-01 07:09:37,752::train::INFO] [Train] Iter 102000 | Loss 33.85 | Loss(Global) 33.85 | Loss(Local) 0.00 | Grad 385.12 | LR 0.000640
[2022-11-01 07:09:39,086::train::INFO] [Validate] Iter 102000 | Loss 36.387177 | Loss(Global) 36.387177 | Loss(Local) 0.000000
[2022-11-01 07:11:05,409::train::INFO] [Train] Iter 103000 | Loss 33.77 | Loss(Global) 33.77 | Loss(Local) 0.00 | Grad 367.97 | LR 0.000640
[2022-11-01 07:11:06,656::train::INFO] [Validate] Iter 103000 | Loss 34.959093 | Loss(Global) 34.959093 | Loss(Local) 0.000000
[2022-11-01 07:12:33,228::train::INFO] [Train] Iter 104000 | Loss 33.84 | Loss(Global) 33.84 | Loss(Local) 0.00 | Grad 387.39 | LR 0.000640
[2022-11-01 07:12:34,476::train::INFO] [Validate] Iter 104000 | Loss 35.687581 | Loss(Global) 35.687581 | Loss(Local) 0.000000
[2022-11-01 07:14:03,820::train::INFO] [Train] Iter 105000 | Loss 33.85 | Loss(Global) 33.85 | Loss(Local) 0.00 | Grad 381.02 | LR 0.000640
[2022-11-01 07:14:05,083::train::INFO] [Validate] Iter 105000 | Loss 34.674147 | Loss(Global) 34.674147 | Loss(Local) 0.000000
[2022-11-01 07:15:30,795::train::INFO] [Train] Iter 106000 | Loss 33.55 | Loss(Global) 33.55 | Loss(Local) 0.00 | Grad 364.09 | LR 0.000640
[2022-11-01 07:15:32,043::train::INFO] [Validate] Iter 106000 | Loss 37.000384 | Loss(Global) 37.000384 | Loss(Local) 0.000000
[2022-11-01 07:16:57,615::train::INFO] [Train] Iter 107000 | Loss 33.86 | Loss(Global) 33.86 | Loss(Local) 0.00 | Grad 381.47 | LR 0.000640
[2022-11-01 07:16:58,866::train::INFO] [Validate] Iter 107000 | Loss 35.803038 | Loss(Global) 35.803038 | Loss(Local) 0.000000
[2022-11-01 07:18:25,019::train::INFO] [Train] Iter 108000 | Loss 33.62 | Loss(Global) 33.62 | Loss(Local) 0.00 | Grad 386.42 | LR 0.000640
[2022-11-01 07:18:26,262::train::INFO] [Validate] Iter 108000 | Loss 35.746781 | Loss(Global) 35.746781 | Loss(Local) 0.000000
[2022-11-01 07:19:54,129::train::INFO] [Train] Iter 109000 | Loss 32.73 | Loss(Global) 32.73 | Loss(Local) 0.00 | Grad 335.96 | LR 0.000512
[2022-11-01 07:19:55,392::train::INFO] [Validate] Iter 109000 | Loss 35.492986 | Loss(Global) 35.492986 | Loss(Local) 0.000000
[2022-11-01 07:21:21,954::train::INFO] [Train] Iter 110000 | Loss 32.75 | Loss(Global) 32.75 | Loss(Local) 0.00 | Grad 361.23 | LR 0.000512
[2022-11-01 07:21:23,209::train::INFO] [Validate] Iter 110000 | Loss 35.610782 | Loss(Global) 35.610782 | Loss(Local) 0.000000
[2022-11-01 07:22:48,792::train::INFO] [Train] Iter 111000 | Loss 32.60 | Loss(Global) 32.60 | Loss(Local) 0.00 | Grad 351.68 | LR 0.000512
[2022-11-01 07:22:50,046::train::INFO] [Validate] Iter 111000 | Loss 33.526848 | Loss(Global) 33.526848 | Loss(Local) 0.000000
[2022-11-01 07:24:16,053::train::INFO] [Train] Iter 112000 | Loss 32.51 | Loss(Global) 32.51 | Loss(Local) 0.00 | Grad 372.18 | LR 0.000512
[2022-11-01 07:24:17,304::train::INFO] [Validate] Iter 112000 | Loss 34.743068 | Loss(Global) 34.743068 | Loss(Local) 0.000000
[2022-11-01 07:25:44,289::train::INFO] [Train] Iter 113000 | Loss 32.49 | Loss(Global) 32.49 | Loss(Local) 0.00 | Grad 375.03 | LR 0.000512
[2022-11-01 07:25:45,543::train::INFO] [Validate] Iter 113000 | Loss 33.750582 | Loss(Global) 33.750582 | Loss(Local) 0.000000
[2022-11-01 07:27:11,300::train::INFO] [Train] Iter 114000 | Loss 32.42 | Loss(Global) 32.42 | Loss(Local) 0.00 | Grad 374.80 | LR 0.000512
[2022-11-01 07:27:12,547::train::INFO] [Validate] Iter 114000 | Loss 34.969674 | Loss(Global) 34.969674 | Loss(Local) 0.000000
[2022-11-01 07:28:38,477::train::INFO] [Train] Iter 115000 | Loss 32.61 | Loss(Global) 32.61 | Loss(Local) 0.00 | Grad 372.39 | LR 0.000512
[2022-11-01 07:28:39,784::train::INFO] [Validate] Iter 115000 | Loss 34.943295 | Loss(Global) 34.943295 | Loss(Local) 0.000000
[2022-11-01 07:30:06,521::train::INFO] [Train] Iter 116000 | Loss 32.47 | Loss(Global) 32.47 | Loss(Local) 0.00 | Grad 368.06 | LR 0.000512
[2022-11-01 07:30:07,777::train::INFO] [Validate] Iter 116000 | Loss 35.316550 | Loss(Global) 35.316550 | Loss(Local) 0.000000
[2022-11-01 07:31:33,761::train::INFO] [Train] Iter 117000 | Loss 32.55 | Loss(Global) 32.55 | Loss(Local) 0.00 | Grad 367.05 | LR 0.000512
[2022-11-01 07:31:34,995::train::INFO] [Validate] Iter 117000 | Loss 35.248798 | Loss(Global) 35.248798 | Loss(Local) 0.000000
[2022-11-01 07:33:01,058::train::INFO] [Train] Iter 118000 | Loss 32.48 | Loss(Global) 32.48 | Loss(Local) 0.00 | Grad 346.84 | LR 0.000512
[2022-11-01 07:33:02,308::train::INFO] [Validate] Iter 118000 | Loss 35.052320 | Loss(Global) 35.052320 | Loss(Local) 0.000000
[2022-11-01 07:34:29,484::train::INFO] [Train] Iter 119000 | Loss 32.24 | Loss(Global) 32.24 | Loss(Local) 0.00 | Grad 342.48 | LR 0.000512
[2022-11-01 07:34:30,804::train::INFO] [Validate] Iter 119000 | Loss 33.576778 | Loss(Global) 33.576778 | Loss(Local) 0.000000
[2022-11-01 07:35:58,786::train::INFO] [Train] Iter 120000 | Loss 32.21 | Loss(Global) 32.21 | Loss(Local) 0.00 | Grad 372.54 | LR 0.000512
[2022-11-01 07:36:00,084::train::INFO] [Validate] Iter 120000 | Loss 35.676832 | Loss(Global) 35.676832 | Loss(Local) 0.000000
[2022-11-01 07:37:26,812::train::INFO] [Train] Iter 121000 | Loss 32.49 | Loss(Global) 32.49 | Loss(Local) 0.00 | Grad 371.67 | LR 0.000512
[2022-11-01 07:37:28,217::train::INFO] [Validate] Iter 121000 | Loss 35.416554 | Loss(Global) 35.416554 | Loss(Local) 0.000000
[2022-11-01 07:38:55,844::train::INFO] [Train] Iter 122000 | Loss 32.15 | Loss(Global) 32.15 | Loss(Local) 0.00 | Grad 350.06 | LR 0.000512
[2022-11-01 07:38:57,110::train::INFO] [Validate] Iter 122000 | Loss 34.917024 | Loss(Global) 34.917024 | Loss(Local) 0.000000
[2022-11-01 07:40:23,909::train::INFO] [Train] Iter 123000 | Loss 31.60 | Loss(Global) 31.60 | Loss(Local) 0.00 | Grad 363.65 | LR 0.000410
[2022-11-01 07:40:25,148::train::INFO] [Validate] Iter 123000 | Loss 34.510992 | Loss(Global) 34.510992 | Loss(Local) 0.000000
[2022-11-01 07:41:52,644::train::INFO] [Train] Iter 124000 | Loss 31.51 | Loss(Global) 31.51 | Loss(Local) 0.00 | Grad 361.69 | LR 0.000410
[2022-11-01 07:41:53,906::train::INFO] [Validate] Iter 124000 | Loss 34.768604 | Loss(Global) 34.768604 | Loss(Local) 0.000000
[2022-11-01 07:43:19,949::train::INFO] [Train] Iter 125000 | Loss 31.23 | Loss(Global) 31.23 | Loss(Local) 0.00 | Grad 325.82 | LR 0.000410
[2022-11-01 07:43:21,191::train::INFO] [Validate] Iter 125000 | Loss 33.226405 | Loss(Global) 33.226405 | Loss(Local) 0.000000
[2022-11-01 07:44:47,784::train::INFO] [Train] Iter 126000 | Loss 31.28 | Loss(Global) 31.28 | Loss(Local) 0.00 | Grad 355.50 | LR 0.000410
[2022-11-01 07:44:49,019::train::INFO] [Validate] Iter 126000 | Loss 33.951171 | Loss(Global) 33.951171 | Loss(Local) 0.000000
[2022-11-01 07:46:14,905::train::INFO] [Train] Iter 127000 | Loss 31.24 | Loss(Global) 31.24 | Loss(Local) 0.00 | Grad 349.19 | LR 0.000410
[2022-11-01 07:46:16,157::train::INFO] [Validate] Iter 127000 | Loss 35.434452 | Loss(Global) 35.434452 | Loss(Local) 0.000000
[2022-11-01 07:47:42,349::train::INFO] [Train] Iter 128000 | Loss 31.24 | Loss(Global) 31.24 | Loss(Local) 0.00 | Grad 376.38 | LR 0.000410
[2022-11-01 07:47:43,611::train::INFO] [Validate] Iter 128000 | Loss 34.287763 | Loss(Global) 34.287763 | Loss(Local) 0.000000
[2022-11-01 07:49:09,208::train::INFO] [Train] Iter 129000 | Loss 31.07 | Loss(Global) 31.07 | Loss(Local) 0.00 | Grad 348.80 | LR 0.000410
[2022-11-01 07:49:10,450::train::INFO] [Validate] Iter 129000 | Loss 32.125957 | Loss(Global) 32.125957 | Loss(Local) 0.000000
[2022-11-01 07:50:38,679::train::INFO] [Train] Iter 130000 | Loss 31.30 | Loss(Global) 31.30 | Loss(Local) 0.00 | Grad 357.91 | LR 0.000410
[2022-11-01 07:50:39,925::train::INFO] [Validate] Iter 130000 | Loss 32.296601 | Loss(Global) 32.296601 | Loss(Local) 0.000000
[2022-11-01 07:52:06,055::train::INFO] [Train] Iter 131000 | Loss 31.34 | Loss(Global) 31.34 | Loss(Local) 0.00 | Grad 350.84 | LR 0.000410
[2022-11-01 07:52:07,286::train::INFO] [Validate] Iter 131000 | Loss 35.386685 | Loss(Global) 35.386685 | Loss(Local) 0.000000
[2022-11-01 07:53:32,267::train::INFO] [Train] Iter 132000 | Loss 31.05 | Loss(Global) 31.05 | Loss(Local) 0.00 | Grad 354.21 | LR 0.000410
[2022-11-01 07:53:33,500::train::INFO] [Validate] Iter 132000 | Loss 33.306857 | Loss(Global) 33.306857 | Loss(Local) 0.000000
[2022-11-01 07:55:00,515::train::INFO] [Train] Iter 133000 | Loss 31.13 | Loss(Global) 31.13 | Loss(Local) 0.00 | Grad 373.83 | LR 0.000410
[2022-11-01 07:55:01,757::train::INFO] [Validate] Iter 133000 | Loss 32.613850 | Loss(Global) 32.613850 | Loss(Local) 0.000000
[2022-11-01 07:56:28,048::train::INFO] [Train] Iter 134000 | Loss 30.87 | Loss(Global) 30.87 | Loss(Local) 0.00 | Grad 339.62 | LR 0.000410
[2022-11-01 07:56:29,303::train::INFO] [Validate] Iter 134000 | Loss 34.189021 | Loss(Global) 34.189021 | Loss(Local) 0.000000
[2022-11-01 07:57:56,409::train::INFO] [Train] Iter 135000 | Loss 31.06 | Loss(Global) 31.06 | Loss(Local) 0.00 | Grad 365.35 | LR 0.000410
[2022-11-01 07:57:57,656::train::INFO] [Validate] Iter 135000 | Loss 33.064756 | Loss(Global) 33.064756 | Loss(Local) 0.000000
[2022-11-01 07:59:25,126::train::INFO] [Train] Iter 136000 | Loss 31.21 | Loss(Global) 31.21 | Loss(Local) 0.00 | Grad 365.14 | LR 0.000410
[2022-11-01 07:59:26,375::train::INFO] [Validate] Iter 136000 | Loss 33.105578 | Loss(Global) 33.105578 | Loss(Local) 0.000000
[2022-11-01 08:00:52,986::train::INFO] [Train] Iter 137000 | Loss 30.98 | Loss(Global) 30.98 | Loss(Local) 0.00 | Grad 346.65 | LR 0.000410
[2022-11-01 08:00:54,317::train::INFO] [Validate] Iter 137000 | Loss 33.429824 | Loss(Global) 33.429824 | Loss(Local) 0.000000
[2022-11-01 08:02:21,479::train::INFO] [Train] Iter 138000 | Loss 31.03 | Loss(Global) 31.03 | Loss(Local) 0.00 | Grad 365.49 | LR 0.000410
[2022-11-01 08:02:22,720::train::INFO] [Validate] Iter 138000 | Loss 33.104019 | Loss(Global) 33.104019 | Loss(Local) 0.000000
[2022-11-01 08:03:48,984::train::INFO] [Train] Iter 139000 | Loss 31.06 | Loss(Global) 31.06 | Loss(Local) 0.00 | Grad 342.00 | LR 0.000410
[2022-11-01 08:03:50,234::train::INFO] [Validate] Iter 139000 | Loss 33.548178 | Loss(Global) 33.548178 | Loss(Local) 0.000000
[2022-11-01 08:05:16,414::train::INFO] [Train] Iter 140000 | Loss 31.07 | Loss(Global) 31.07 | Loss(Local) 0.00 | Grad 350.59 | LR 0.000410
[2022-11-01 08:05:17,657::train::INFO] [Validate] Iter 140000 | Loss 36.927007 | Loss(Global) 36.927007 | Loss(Local) 0.000000
[2022-11-01 08:06:44,430::train::INFO] [Train] Iter 141000 | Loss 30.21 | Loss(Global) 30.21 | Loss(Local) 0.00 | Grad 323.28 | LR 0.000328
[2022-11-01 08:06:45,738::train::INFO] [Validate] Iter 141000 | Loss 32.401455 | Loss(Global) 32.401455 | Loss(Local) 0.000000
[2022-11-01 08:08:13,786::train::INFO] [Train] Iter 142000 | Loss 30.34 | Loss(Global) 30.34 | Loss(Local) 0.00 | Grad 364.71 | LR 0.000328
[2022-11-01 08:08:15,120::train::INFO] [Validate] Iter 142000 | Loss 34.301659 | Loss(Global) 34.301659 | Loss(Local) 0.000000
[2022-11-01 08:09:43,769::train::INFO] [Train] Iter 143000 | Loss 30.26 | Loss(Global) 30.26 | Loss(Local) 0.00 | Grad 342.09 | LR 0.000328
[2022-11-01 08:09:45,071::train::INFO] [Validate] Iter 143000 | Loss 32.996323 | Loss(Global) 32.996323 | Loss(Local) 0.000000
[2022-11-01 08:11:12,876::train::INFO] [Train] Iter 144000 | Loss 30.25 | Loss(Global) 30.25 | Loss(Local) 0.00 | Grad 362.50 | LR 0.000328
[2022-11-01 08:11:14,178::train::INFO] [Validate] Iter 144000 | Loss 34.472859 | Loss(Global) 34.472859 | Loss(Local) 0.000000
[2022-11-01 08:12:42,867::train::INFO] [Train] Iter 145000 | Loss 30.16 | Loss(Global) 30.16 | Loss(Local) 0.00 | Grad 351.12 | LR 0.000328
[2022-11-01 08:12:44,201::train::INFO] [Validate] Iter 145000 | Loss 33.469468 | Loss(Global) 33.469468 | Loss(Local) 0.000000
[2022-11-01 08:14:10,149::train::INFO] [Train] Iter 146000 | Loss 30.43 | Loss(Global) 30.43 | Loss(Local) 0.00 | Grad 379.27 | LR 0.000328
[2022-11-01 08:14:11,389::train::INFO] [Validate] Iter 146000 | Loss 32.735927 | Loss(Global) 32.735927 | Loss(Local) 0.000000
[2022-11-01 08:15:39,951::train::INFO] [Train] Iter 147000 | Loss 30.16 | Loss(Global) 30.16 | Loss(Local) 0.00 | Grad 341.15 | LR 0.000328
[2022-11-01 08:15:41,223::train::INFO] [Validate] Iter 147000 | Loss 32.592882 | Loss(Global) 32.592882 | Loss(Local) 0.000000
[2022-11-01 08:17:07,460::train::INFO] [Train] Iter 148000 | Loss 30.17 | Loss(Global) 30.17 | Loss(Local) 0.00 | Grad 357.48 | LR 0.000328
[2022-11-01 08:17:08,715::train::INFO] [Validate] Iter 148000 | Loss 34.308903 | Loss(Global) 34.308903 | Loss(Local) 0.000000
[2022-11-01 08:18:36,260::train::INFO] [Train] Iter 149000 | Loss 30.12 | Loss(Global) 30.12 | Loss(Local) 0.00 | Grad 353.28 | LR 0.000328
[2022-11-01 08:18:37,642::train::INFO] [Validate] Iter 149000 | Loss 33.594315 | Loss(Global) 33.594315 | Loss(Local) 0.000000
[2022-11-01 08:20:04,588::train::INFO] [Train] Iter 150000 | Loss 30.20 | Loss(Global) 30.20 | Loss(Local) 0.00 | Grad 358.71 | LR 0.000328
[2022-11-01 08:20:05,850::train::INFO] [Validate] Iter 150000 | Loss 34.142103 | Loss(Global) 34.142103 | Loss(Local) 0.000000
[2022-11-01 08:21:33,155::train::INFO] [Train] Iter 151000 | Loss 30.19 | Loss(Global) 30.19 | Loss(Local) 0.00 | Grad 355.61 | LR 0.000328
[2022-11-01 08:21:34,415::train::INFO] [Validate] Iter 151000 | Loss 32.505748 | Loss(Global) 32.505748 | Loss(Local) 0.000000
[2022-11-01 08:23:00,965::train::INFO] [Train] Iter 152000 | Loss 29.54 | Loss(Global) 29.54 | Loss(Local) 0.00 | Grad 309.61 | LR 0.000262
[2022-11-01 08:23:02,245::train::INFO] [Validate] Iter 152000 | Loss 32.418485 | Loss(Global) 32.418485 | Loss(Local) 0.000000
[2022-11-01 08:24:30,475::train::INFO] [Train] Iter 153000 | Loss 29.44 | Loss(Global) 29.44 | Loss(Local) 0.00 | Grad 335.64 | LR 0.000262
[2022-11-01 08:24:31,716::train::INFO] [Validate] Iter 153000 | Loss 32.746062 | Loss(Global) 32.746062 | Loss(Local) 0.000000
[2022-11-01 08:25:57,877::train::INFO] [Train] Iter 154000 | Loss 29.44 | Loss(Global) 29.44 | Loss(Local) 0.00 | Grad 365.33 | LR 0.000262
[2022-11-01 08:25:59,141::train::INFO] [Validate] Iter 154000 | Loss 33.177288 | Loss(Global) 33.177288 | Loss(Local) 0.000000
[2022-11-01 08:27:25,307::train::INFO] [Train] Iter 155000 | Loss 29.49 | Loss(Global) 29.49 | Loss(Local) 0.00 | Grad 328.03 | LR 0.000262
[2022-11-01 08:27:26,549::train::INFO] [Validate] Iter 155000 | Loss 31.437534 | Loss(Global) 31.437534 | Loss(Local) 0.000000
[2022-11-01 08:28:52,123::train::INFO] [Train] Iter 156000 | Loss 29.50 | Loss(Global) 29.50 | Loss(Local) 0.00 | Grad 346.06 | LR 0.000262
[2022-11-01 08:28:53,365::train::INFO] [Validate] Iter 156000 | Loss 31.879345 | Loss(Global) 31.879345 | Loss(Local) 0.000000
[2022-11-01 08:30:19,945::train::INFO] [Train] Iter 157000 | Loss 29.35 | Loss(Global) 29.35 | Loss(Local) 0.00 | Grad 320.05 | LR 0.000262
[2022-11-01 08:30:21,196::train::INFO] [Validate] Iter 157000 | Loss 33.021984 | Loss(Global) 33.021984 | Loss(Local) 0.000000
[2022-11-01 08:31:47,525::train::INFO] [Train] Iter 158000 | Loss 29.20 | Loss(Global) 29.20 | Loss(Local) 0.00 | Grad 326.82 | LR 0.000262
[2022-11-01 08:31:48,764::train::INFO] [Validate] Iter 158000 | Loss 33.106033 | Loss(Global) 33.106033 | Loss(Local) 0.000000
[2022-11-01 08:33:14,316::train::INFO] [Train] Iter 159000 | Loss 29.37 | Loss(Global) 29.37 | Loss(Local) 0.00 | Grad 348.88 | LR 0.000262
[2022-11-01 08:33:15,572::train::INFO] [Validate] Iter 159000 | Loss 32.293130 | Loss(Global) 32.293130 | Loss(Local) 0.000000
[2022-11-01 08:34:43,485::train::INFO] [Train] Iter 160000 | Loss 29.13 | Loss(Global) 29.13 | Loss(Local) 0.00 | Grad 330.34 | LR 0.000262
[2022-11-01 08:34:44,746::train::INFO] [Validate] Iter 160000 | Loss 32.303108 | Loss(Global) 32.303108 | Loss(Local) 0.000000
[2022-11-01 08:36:10,747::train::INFO] [Train] Iter 161000 | Loss 29.21 | Loss(Global) 29.21 | Loss(Local) 0.00 | Grad 338.12 | LR 0.000262
[2022-11-01 08:36:11,996::train::INFO] [Validate] Iter 161000 | Loss 32.854950 | Loss(Global) 32.854950 | Loss(Local) 0.000000
[2022-11-01 08:37:39,095::train::INFO] [Train] Iter 162000 | Loss 29.19 | Loss(Global) 29.19 | Loss(Local) 0.00 | Grad 356.24 | LR 0.000262
[2022-11-01 08:37:40,355::train::INFO] [Validate] Iter 162000 | Loss 32.248197 | Loss(Global) 32.248197 | Loss(Local) 0.000000
[2022-11-01 08:39:07,511::train::INFO] [Train] Iter 163000 | Loss 29.31 | Loss(Global) 29.31 | Loss(Local) 0.00 | Grad 320.32 | LR 0.000262
[2022-11-01 08:39:08,776::train::INFO] [Validate] Iter 163000 | Loss 31.666253 | Loss(Global) 31.666253 | Loss(Local) 0.000000
[2022-11-01 08:40:35,870::train::INFO] [Train] Iter 164000 | Loss 29.40 | Loss(Global) 29.40 | Loss(Local) 0.00 | Grad 359.12 | LR 0.000262
